InventoryId,Store,City,Brand,Description,Size,onHand,Price,startDate
22_Stonebridge_29407,22,Stonebridge,29407,WildWisteriaWhirl,750mL,14,15.99,01/01/2016
22_Stonebridge_33683,22,Stonebridge,33683,FrothEuphoria,1.5L,3,20.99,01/01/2016
22_Stonebridge_37731,22,Stonebridge,37731,CosmicCider,3L,5,10.99,01/01/2016
22_Stonebridge_40175,22,Stonebridge,40175,SunburstSorbet,187mL 4 Pk,5,11.99,01/01/2016
22_Stonebridge_41212,22,Stonebridge,41212,SparkleBliss,750mL,18,15.99,01/01/2016
46_Silverbrook_5921,46,Silverbrook,5921,SparklingSaffron,750mL,10,21.99,01/01/2016
46_Silverbrook_6553,46,Silverbrook,6553,PomegranatePleasure,750mL,8,11.99,01/01/2016
46_Silverbrook_8102,46,Silverbrook,8102,MidnightMochaMist,1.75L,3,24.99,01/01/2016
46_Silverbrook_8370,46,Silverbrook,8370,LavenderLullaby,1.75L,5,10.99,01/01/2016
46_Silverbrook_8907,46,Silverbrook,8907,RadiantRainforestRipple,1.5L,6,6.99,01/01/2016
46_Silverbrook_11213,46,Silverbrook,11213,CitrusSilk,750mL,17,18.99,01/01/2016
46_Silverbrook_14383,46,Silverbrook,14383,SunlitSnowfruitSip,750mL,9,15.99,01/01/2016
46_Silverbrook_14439,46,Silverbrook,14439,LushLagoonLatte,750mL,15,4.99,01/01/2016
46_Silverbrook_16328,46,Silverbrook,16328,TranquilToastedTaffy,500mL,7,3.99,01/01/2016
46_Silverbrook_17487,46,Silverbrook,17487,CelestialSwell,750mL,7,6.99,01/01/2016
46_Silverbrook_19055,46,Silverbrook,19055,VelvetVista,750mL,14,9.99,01/01/2016
46_Silverbrook_19507,46,Silverbrook,19507,VelvetFizz,750mL,11,7.99,01/01/2016
46_Silverbrook_24002,46,Silverbrook,24002,EnchantedElderflowerElixir,1.5L,6,8.99,01/01/2016
46_Silverbrook_24094,46,Silverbrook,24094,CitrusSilhouette,1.5L,18,6.99,01/01/2016
6_Echo Harbor_8370,6,Echo Harbor,8370,LavenderLullaby,1.75L,8,10.99,01/01/2016
6_Echo Harbor_8847,6,Echo Harbor,8847,LuminousLagoon,750mL,16,5.99,01/01/2016
6_Echo Harbor_11213,6,Echo Harbor,11213,CitrusSilk,750mL,12,18.99,01/01/2016
6_Echo Harbor_11340,6,Echo Harbor,11340,BlissfulBubbly,750mL,10,13.99,01/01/2016
6_Echo Harbor_14383,6,Echo Harbor,14383,SunlitSnowfruitSip,750mL,5,15.99,01/01/2016
6_Echo Harbor_14439,6,Echo Harbor,14439,LushLagoonLatte,750mL,4,4.99,01/01/2016
6_Echo Harbor_15007,6,Echo Harbor,15007,BubbleHarbor,750mL,6,19.99,01/01/2016
6_Echo Harbor_16159,6,Echo Harbor,16159,GlimmerQuench,750mL,12,9.99,01/01/2016
6_Echo Harbor_16180,6,Echo Harbor,16180,CozyCaramelCrave,750mL,7,10.99,01/01/2016
6_Echo Harbor_16328,6,Echo Harbor,16328,TranquilToastedTaffy,500mL,5,3.99,01/01/2016
6_Echo Harbor_19175,6,Echo Harbor,19175,StarrySipAmericano,750mL,0,11.99,01/01/2016
6_Echo Harbor_19507,6,Echo Harbor,19507,VelvetFizz,750mL,8,7.99,01/01/2016
6_Echo Harbor_20508,6,Echo Harbor,20508,DreamyDew,750mL,2,18.99,01/01/2016
30_Whispering Pines_44854,30,Whispering Pines,44854,ChocoMintMystique,750mL,12,51.99,01/01/2016
31_Maplewood_804,31,Maplewood,804,TwilightTingle,Liter,2,15.49,01/01/2016
31_Maplewood_1094,31,Maplewood,1094,TranquilBrew,750mL,5,41.99,01/01/2016
31_Maplewood_1397,31,Maplewood,1397,BlueberryBrew,750mL,15,13.99,01/01/2016
31_Maplewood_1692,31,Maplewood,1692,FrothyForestFable,750mL,14,18.49,01/01/2016
31_Maplewood_1896,31,Maplewood,1896,AlpineAloeAria,750mL,3,99.99,01/01/2016
31_Maplewood_2598,31,Maplewood,2598,TropicalTidewave,750mL,9,14.99,01/01/2016
31_Maplewood_2679,31,Maplewood,2679,OceanOpal,750mL,26,19.99,01/01/2016
31_Maplewood_3487,31,Maplewood,3487,SummerBerryBrio,750mL,13,16.99,01/01/2016
10_Willowville_2679,10,Willowville,2679,OceanOpal,750mL,40,19.99,01/01/2016
10_Willowville_2854,10,Willowville,2854,CloudNineCafé,750mL,22,54.99,01/01/2016
10_Willowville_2880,10,Willowville,2880,MountainMist,750mL,24,15.99,01/01/2016
10_Willowville_3079,10,Willowville,3079,RadiantRhubarbRefresher,750mL,9,13.99,01/01/2016
10_Willowville_3237,10,Willowville,3237,ChilledCherryCharm,1.75L,12,23.99,01/01/2016
10_Willowville_3296,10,Willowville,3296,MysticMangoMingle,750mL,9,22.99,01/01/2016
10_Willowville_3487,10,Willowville,3487,SummerBerryBrio,750mL,17,16.99,01/01/2016
10_Willowville_3917,10,Willowville,3917,SparklingSiesta,50mL,1,0.99,01/01/2016
10_Willowville_4246,10,Willowville,4246,TranquilToffeeTwirl,375mL,34,5.49,01/01/2016
72_Silvergate_1022,72,Silvergate,1022,FrostedFudgeFantasia,750mL,5,13.99,01/01/2016
72_Silvergate_1094,72,Silvergate,1094,TranquilBrew,750mL,8,41.99,01/01/2016
72_Silvergate_1397,72,Silvergate,1397,BlueberryBrew,750mL,22,13.99,01/01/2016
72_Silvergate_1692,72,Silvergate,1692,FrothyForestFable,750mL,16,18.49,01/01/2016
72_Silvergate_1896,72,Silvergate,1896,AlpineAloeAria,750mL,2,99.99,01/01/2016
72_Silvergate_2679,72,Silvergate,2679,OceanOpal,750mL,20,19.99,01/01/2016
72_Silvergate_2854,72,Silvergate,2854,CloudNineCafé,750mL,11,54.99,01/01/2016
72_Silvergate_3237,72,Silvergate,3237,ChilledCherryCharm,1.75L,6,23.99,01/01/2016
72_Silvergate_3296,72,Silvergate,3296,MysticMangoMingle,750mL,5,22.99,01/01/2016
72_Silvergate_3487,72,Silvergate,3487,SummerBerryBrio,750mL,10,16.99,01/01/2016
39_Tranquil Haven_1094,39,Tranquil Haven,1094,TranquilBrew,750mL,8,41.99,01/01/2016
39_Tranquil Haven_1397,39,Tranquil Haven,1397,BlueberryBrew,750mL,25,13.99,01/01/2016
39_Tranquil Haven_1692,39,Tranquil Haven,1692,FrothyForestFable,750mL,7,18.49,01/01/2016
39_Tranquil Haven_1896,39,Tranquil Haven,1896,AlpineAloeAria,750mL,4,99.99,01/01/2016
39_Tranquil Haven_2598,39,Tranquil Haven,2598,TropicalTidewave,750mL,5,14.99,01/01/2016
39_Tranquil Haven_2679,39,Tranquil Haven,2679,OceanOpal,750mL,59,19.99,01/01/2016
39_Tranquil Haven_2854,39,Tranquil Haven,2854,CloudNineCafé,750mL,3,54.99,01/01/2016
39_Tranquil Haven_3487,39,Tranquil Haven,3487,SummerBerryBrio,750mL,24,16.99,01/01/2016
39_Tranquil Haven_4246,39,Tranquil Haven,4246,TranquilToffeeTwirl,375mL,8,5.49,01/01/2016
67_Willow Creek_23633,67,Willow Creek,23633,CinnamonSizzle,750mL,8,14.99,01/01/2016
67_Willow Creek_23659,67,Willow Creek,23659,MeadowMist,750mL,8,26.99,01/01/2016
67_Willow Creek_23750,67,Willow Creek,23750,FrostedFusionFrappe,750mL,6,69.99,01/01/2016
67_Willow Creek_24002,67,Willow Creek,24002,EnchantedElderflowerElixir,1.5L,15,8.99,01/01/2016
67_Willow Creek_24310,67,Willow Creek,24310,ZestSplash,750mL,60,12.99,01/01/2016
67_Willow Creek_24673,67,Willow Creek,24673,ZenBrew,1.5L,16,15.99,01/01/2016
67_Willow Creek_25005,67,Willow Creek,25005,VelvetVioletVapor,750mL,8,17.99,01/01/2016
67_Willow Creek_25070,67,Willow Creek,25070,EmeraldElixir,750mL,6,34.99,01/01/2016
67_Willow Creek_25154,67,Willow Creek,25154,VanillaVelvetVortex,750mL,24,24.99,01/01/2016
67_Willow Creek_25159,67,Willow Creek,25159,Peaches-n-Dream,750mL,33,11.99,01/01/2016
76_Sapphire Shores_16328,76,Sapphire Shores,16328,TranquilToastedTaffy,500mL,28,3.99,01/01/2016
76_Sapphire Shores_17487,76,Sapphire Shores,17487,CelestialSwell,750mL,18,6.99,01/01/2016
76_Sapphire Shores_18884,76,Sapphire Shores,18884,VanillaVelour,750mL,22,15.99,01/01/2016
76_Sapphire Shores_19055,76,Sapphire Shores,19055,VelvetVista,750mL,17,9.99,01/01/2016
76_Sapphire Shores_19175,76,Sapphire Shores,19175,StarrySipAmericano,750mL,58,11.99,01/01/2016
76_Sapphire Shores_19507,76,Sapphire Shores,19507,VelvetFizz,750mL,14,7.99,01/01/2016
76_Sapphire Shores_19549,76,Sapphire Shores,19549,FrostedFable,3L,7,14.99,01/01/2016
76_Sapphire Shores_20400,76,Sapphire Shores,20400,StarrySpicedSorbet,750mL,19,13.99,01/01/2016
69_Serene Sands_1022,69,Serene Sands,1022,FrostedFudgeFantasia,750mL,18,13.99,01/01/2016
69_Serene Sands_1030,69,Serene Sands,1030,HarmonyQuaff,750mL,3,18.99,01/01/2016
69_Serene Sands_1094,69,Serene Sands,1094,TranquilBrew,750mL,9,41.99,01/01/2016
69_Serene Sands_1397,69,Serene Sands,1397,BlueberryBrew,750mL,57,13.99,01/01/2016
69_Serene Sands_1692,69,Serene Sands,1692,FrothyForestFable,750mL,8,18.49,01/01/2016
69_Serene Sands_1896,69,Serene Sands,1896,AlpineAloeAria,750mL,14,99.99,01/01/2016
69_Serene Sands_2598,69,Serene Sands,2598,TropicalTidewave,750mL,12,14.99,01/01/2016
69_Serene Sands_2679,69,Serene Sands,2679,OceanOpal,750mL,46,19.99,01/01/2016
69_Serene Sands_2854,69,Serene Sands,2854,CloudNineCafé,750mL,46,54.99,01/01/2016
69_Serene Sands_3079,69,Serene Sands,3079,RadiantRhubarbRefresher,750mL,5,13.99,01/01/2016
51_Mountaincrest_27644,51,Mountaincrest,27644,EnchantedIced,750mL,17,9.99,01/01/2016
51_Mountaincrest_28565,51,Mountaincrest,28565,WhisperingWatermelonWhim,750mL,1,12.99,01/01/2016
51_Mountaincrest_29407,51,Mountaincrest,29407,WildWisteriaWhirl,750mL,12,15.99,01/01/2016
51_Mountaincrest_29996,51,Mountaincrest,29996,WhisperQuencher,750mL,15,16.99,01/01/2016
51_Mountaincrest_33683,51,Mountaincrest,33683,FrothEuphoria,1.5L,16,20.99,01/01/2016
51_Mountaincrest_35862,51,Mountaincrest,35862,SunburstSip,750mL,13,19.99,01/01/2016
51_Mountaincrest_37731,51,Mountaincrest,37731,CosmicCider,3L,13,10.99,01/01/2016
51_Mountaincrest_40175,51,Mountaincrest,40175,SunburstSorbet,187mL 4 Pk,13,11.99,01/01/2016
51_Mountaincrest_41212,51,Mountaincrest,41212,SparkleBliss,750mL,22,15.99,01/01/2016
52_Starfall_1094,52,Starfall,1094,TranquilBrew,750mL,5,41.99,01/01/2016
52_Starfall_1397,52,Starfall,1397,BlueberryBrew,750mL,25,13.99,01/01/2016
52_Starfall_1692,52,Starfall,1692,FrothyForestFable,750mL,11,18.49,01/01/2016
52_Starfall_1896,52,Starfall,1896,AlpineAloeAria,750mL,3,99.99,01/01/2016
52_Starfall_2598,52,Starfall,2598,TropicalTidewave,750mL,7,14.99,01/01/2016
52_Starfall_2679,52,Starfall,2679,OceanOpal,750mL,21,19.99,01/01/2016
52_Starfall_2854,52,Starfall,2854,CloudNineCafé,750mL,15,54.99,01/01/2016
66_Brookside_19055,66,Brookside,19055,VelvetVista,750mL,19,9.99,01/01/2016
66_Brookside_19175,66,Brookside,19175,StarrySipAmericano,750mL,73,11.99,01/01/2016
66_Brookside_19507,66,Brookside,19507,VelvetFizz,750mL,25,7.99,01/01/2016
66_Brookside_19549,66,Brookside,19549,FrostedFable,3L,8,14.99,01/01/2016
66_Brookside_19789,66,Brookside,19789,StarlitStrawberrySteam,750mL,19,19.99,01/01/2016
66_Brookside_20400,66,Brookside,20400,StarrySpicedSorbet,750mL,24,13.99,01/01/2016
66_Brookside_21412,66,Brookside,21412,DreamyDragonfruitDazzle,750mL,39,7.99,01/01/2016
66_Brookside_23633,66,Brookside,23633,CinnamonSizzle,750mL,6,14.99,01/01/2016
66_Brookside_23659,66,Brookside,23659,MeadowMist,750mL,13,26.99,01/01/2016
1_Havenbrook_14439,1,Havenbrook,14439,LushLagoonLatte,750mL,4,4.99,01/01/2016
1_Havenbrook_15007,1,Havenbrook,15007,BubbleHarbor,750mL,4,19.99,01/01/2016
1_Havenbrook_15076,1,Havenbrook,15076,MoonlitMacchiato,750mL,3,11.99,01/01/2016
1_Havenbrook_16180,1,Havenbrook,16180,CozyCaramelCrave,750mL,26,10.99,01/01/2016
1_Havenbrook_16328,1,Havenbrook,16328,TranquilToastedTaffy,500mL,3,3.99,01/01/2016
1_Havenbrook_19175,1,Havenbrook,19175,StarrySipAmericano,750mL,9,11.99,01/01/2016
1_Havenbrook_19507,1,Havenbrook,19507,VelvetFizz,750mL,21,7.99,01/01/2016
1_Havenbrook_19549,1,Havenbrook,19549,FrostedFable,3L,4,14.99,01/01/2016
1_Havenbrook_24002,1,Havenbrook,24002,EnchantedElderflowerElixir,1.5L,39,8.99,01/01/2016
1_Havenbrook_24310,1,Havenbrook,24310,ZestSplash,750mL,6,12.99,01/01/2016
1_Havenbrook_27644,1,Havenbrook,27644,EnchantedIced,750mL,14,9.99,01/01/2016
54_Cascade City_40175,54,Cascade City,40175,SunburstSorbet,187mL 4 Pk,0,11.99,01/01/2016
54_Cascade City_41212,54,Cascade City,41212,SparkleBliss,750mL,17,15.99,01/01/2016
54_Cascade City_44854,54,Cascade City,44854,ChocoMintMystique,750mL,14,51.99,01/01/2016
55_Skyview_804,55,Skyview,804,TwilightTingle,Liter,21,15.49,01/01/2016
55_Skyview_1022,55,Skyview,1022,FrostedFudgeFantasia,750mL,11,13.99,01/01/2016
55_Skyview_1094,55,Skyview,1094,TranquilBrew,750mL,9,41.99,01/01/2016
55_Skyview_1397,55,Skyview,1397,BlueberryBrew,750mL,53,13.99,01/01/2016
55_Skyview_1692,55,Skyview,1692,FrothyForestFable,750mL,19,18.49,01/01/2016
55_Skyview_1896,55,Skyview,1896,AlpineAloeAria,750mL,29,99.99,01/01/2016
55_Skyview_2598,55,Skyview,2598,TropicalTidewave,750mL,15,14.99,01/01/2016
79_Starlight Bluff_1094,79,Starlight Bluff,1094,TranquilBrew,750mL,7,41.99,01/01/2016
79_Starlight Bluff_1397,79,Starlight Bluff,1397,BlueberryBrew,750mL,44,13.99,01/01/2016
79_Starlight Bluff_1692,79,Starlight Bluff,1692,FrothyForestFable,750mL,25,18.49,01/01/2016
79_Starlight Bluff_1896,79,Starlight Bluff,1896,AlpineAloeAria,750mL,7,99.99,01/01/2016
79_Starlight Bluff_2598,79,Starlight Bluff,2598,TropicalTidewave,750mL,5,14.99,01/01/2016
79_Starlight Bluff_2679,79,Starlight Bluff,2679,OceanOpal,750mL,50,19.99,01/01/2016
79_Starlight Bluff_2854,79,Starlight Bluff,2854,CloudNineCafé,750mL,10,54.99,01/01/2016
79_Starlight Bluff_3237,79,Starlight Bluff,3237,ChilledCherryCharm,1.75L,12,23.99,01/01/2016
79_Starlight Bluff_3296,79,Starlight Bluff,3296,MysticMangoMingle,750mL,18,22.99,01/01/2016
79_Starlight Bluff_3487,79,Starlight Bluff,3487,SummerBerryBrio,750mL,16,16.99,01/01/2016
49_Sapphire Springs_14383,49,Sapphire Springs,14383,SunlitSnowfruitSip,750mL,7,15.99,01/01/2016
49_Sapphire Springs_14439,49,Sapphire Springs,14439,LushLagoonLatte,750mL,12,4.99,01/01/2016
49_Sapphire Springs_15651,49,Sapphire Springs,15651,MoonlitMojito,750mL,2,13.99,01/01/2016
49_Sapphire Springs_16159,49,Sapphire Springs,16159,GlimmerQuench,750mL,11,9.99,01/01/2016
49_Sapphire Springs_16179,49,Sapphire Springs,16179,FrostedMapleMingle,750mL,11,49.99,01/01/2016
49_Sapphire Springs_16180,49,Sapphire Springs,16180,CozyCaramelCrave,750mL,13,10.99,01/01/2016
49_Sapphire Springs_16328,49,Sapphire Springs,16328,TranquilToastedTaffy,500mL,21,3.99,01/01/2016
49_Sapphire Springs_17487,49,Sapphire Springs,17487,CelestialSwell,750mL,20,6.99,01/01/2016
49_Sapphire Springs_18884,49,Sapphire Springs,18884,VanillaVelour,750mL,14,15.99,01/01/2016
49_Sapphire Springs_19055,49,Sapphire Springs,19055,VelvetVista,750mL,15,9.99,01/01/2016
49_Sapphire Springs_19175,49,Sapphire Springs,19175,StarrySipAmericano,750mL,7,11.99,01/01/2016
49_Sapphire Springs_19507,49,Sapphire Springs,19507,VelvetFizz,750mL,12,7.99,01/01/2016
49_Sapphire Springs_19549,49,Sapphire Springs,19549,FrostedFable,3L,17,14.99,01/01/2016
49_Sapphire Springs_20400,49,Sapphire Springs,20400,StarrySpicedSorbet,750mL,6,13.99,01/01/2016
49_Sapphire Springs_21412,49,Sapphire Springs,21412,DreamyDragonfruitDazzle,750mL,14,7.99,01/01/2016
18_Mistwood_37731,18,Mistwood,37731,CosmicCider,3L,3,10.99,01/01/2016
19_Amber Springs_1094,19,Amber Springs,1094,TranquilBrew,750mL,3,41.99,01/01/2016
19_Amber Springs_1397,19,Amber Springs,1397,BlueberryBrew,750mL,5,13.99,01/01/2016
19_Amber Springs_1692,19,Amber Springs,1692,FrothyForestFable,750mL,9,18.49,01/01/2016
19_Amber Springs_1896,19,Amber Springs,1896,AlpineAloeAria,750mL,2,99.99,01/01/2016
19_Amber Springs_2598,19,Amber Springs,2598,TropicalTidewave,750mL,13,14.99,01/01/2016
19_Amber Springs_2679,19,Amber Springs,2679,OceanOpal,750mL,22,19.99,01/01/2016
19_Amber Springs_2854,19,Amber Springs,2854,CloudNineCafé,750mL,3,54.99,01/01/2016
19_Amber Springs_3487,19,Amber Springs,3487,SummerBerryBrio,750mL,10,16.99,01/01/2016
19_Amber Springs_3917,19,Amber Springs,3917,SparklingSiesta,50mL,4,0.99,01/01/2016
14_Rivertowne_8102,14,Rivertowne,8102,MidnightMochaMist,1.75L,30,24.99,01/01/2016
14_Rivertowne_8370,14,Rivertowne,8370,LavenderLullaby,1.75L,14,10.99,01/01/2016
14_Rivertowne_8847,14,Rivertowne,8847,LuminousLagoon,750mL,8,5.99,01/01/2016
14_Rivertowne_11213,14,Rivertowne,11213,CitrusSilk,750mL,12,18.99,01/01/2016
14_Rivertowne_11340,14,Rivertowne,11340,BlissfulBubbly,750mL,13,13.99,01/01/2016
14_Rivertowne_14383,14,Rivertowne,14383,SunlitSnowfruitSip,750mL,14,15.99,01/01/2016
14_Rivertowne_14439,14,Rivertowne,14439,LushLagoonLatte,750mL,12,4.99,01/01/2016
14_Rivertowne_16159,14,Rivertowne,16159,GlimmerQuench,750mL,20,9.99,01/01/2016
14_Rivertowne_16328,14,Rivertowne,16328,TranquilToastedTaffy,500mL,16,3.99,01/01/2016
14_Rivertowne_17100,14,Rivertowne,17100,SipSerenity,750mL,5,7.99,01/01/2016
14_Rivertowne_17487,14,Rivertowne,17487,CelestialSwell,750mL,9,6.99,01/01/2016
14_Rivertowne_19055,14,Rivertowne,19055,VelvetVista,750mL,6,9.99,01/01/2016
14_Rivertowne_19507,14,Rivertowne,19507,VelvetFizz,750mL,3,7.99,01/01/2016
14_Rivertowne_24002,14,Rivertowne,24002,EnchantedElderflowerElixir,1.5L,16,8.99,01/01/2016
14_Rivertowne_24094,14,Rivertowne,24094,CitrusSilhouette,1.5L,14,6.99,01/01/2016
14_Rivertowne_24673,14,Rivertowne,24673,ZenBrew,1.5L,6,15.99,01/01/2016
60_Velvetville_804,60,Velvetville,804,TwilightTingle,Liter,10,15.49,01/01/2016
60_Velvetville_1022,60,Velvetville,1022,FrostedFudgeFantasia,750mL,9,13.99,01/01/2016
60_Velvetville_1030,60,Velvetville,1030,HarmonyQuaff,750mL,6,18.99,01/01/2016
60_Velvetville_1094,60,Velvetville,1094,TranquilBrew,750mL,2,41.99,01/01/2016
60_Velvetville_1397,60,Velvetville,1397,BlueberryBrew,750mL,50,13.99,01/01/2016
60_Velvetville_1692,60,Velvetville,1692,FrothyForestFable,750mL,14,18.49,01/01/2016
60_Velvetville_1896,60,Velvetville,1896,AlpineAloeAria,750mL,6,99.99,01/01/2016
60_Velvetville_2598,60,Velvetville,2598,TropicalTidewave,750mL,13,14.99,01/01/2016
60_Velvetville_2679,60,Velvetville,2679,OceanOpal,750mL,36,19.99,01/01/2016
60_Velvetville_2854,60,Velvetville,2854,CloudNineCafé,750mL,57,54.99,01/01/2016
60_Velvetville_2880,60,Velvetville,2880,MountainMist,750mL,30,15.99,01/01/2016
61_Crystal Bay_27644,61,Crystal Bay,27644,EnchantedIced,750mL,21,9.99,01/01/2016
61_Crystal Bay_29407,61,Crystal Bay,29407,WildWisteriaWhirl,750mL,30,15.99,01/01/2016
61_Crystal Bay_29996,61,Crystal Bay,29996,WhisperQuencher,750mL,20,16.99,01/01/2016
61_Crystal Bay_31541,61,Crystal Bay,31541,OasisWhirl,750mL,8,20.99,01/01/2016
61_Crystal Bay_33683,61,Crystal Bay,33683,FrothEuphoria,1.5L,15,20.99,01/01/2016
61_Crystal Bay_37731,61,Crystal Bay,37731,CosmicCider,3L,11,10.99,01/01/2016
61_Crystal Bay_40175,61,Crystal Bay,40175,SunburstSorbet,187mL 4 Pk,12,11.99,01/01/2016
61_Crystal Bay_41212,61,Crystal Bay,41212,SparkleBliss,750mL,56,15.99,01/01/2016
61_Crystal Bay_44854,61,Crystal Bay,44854,ChocoMintMystique,750mL,12,51.99,01/01/2016
62_Amberford_1094,62,Amberford,1094,TranquilBrew,750mL,8,41.99,01/01/2016
62_Amberford_1397,62,Amberford,1397,BlueberryBrew,750mL,27,13.99,01/01/2016
62_Amberford_1692,62,Amberford,1692,FrothyForestFable,750mL,9,18.49,01/01/2016
62_Amberford_1896,62,Amberford,1896,AlpineAloeAria,750mL,7,99.99,01/01/2016
34_Phoenixville_1022,34,Phoenixville,1022,FrostedFudgeFantasia,750mL,32,13.99,01/01/2016
34_Phoenixville_1030,34,Phoenixville,1030,HarmonyQuaff,750mL,2,18.99,01/01/2016
34_Phoenixville_1094,34,Phoenixville,1094,TranquilBrew,750mL,22,41.99,01/01/2016
34_Phoenixville_1397,34,Phoenixville,1397,BlueberryBrew,750mL,105,13.99,01/01/2016
34_Phoenixville_1474,34,Phoenixville,1474,SparklingSageSip,750mL,6,25.99,01/01/2016
34_Phoenixville_1598,34,Phoenixville,1598,SunsetSerenade,750mL,1,949.99,01/01/2016
34_Phoenixville_1692,34,Phoenixville,1692,FrothyForestFable,750mL,16,18.49,01/01/2016
34_Phoenixville_1896,34,Phoenixville,1896,AlpineAloeAria,750mL,56,99.99,01/01/2016
34_Phoenixville_2598,34,Phoenixville,2598,TropicalTidewave,750mL,18,14.99,01/01/2016
34_Phoenixville_2679,34,Phoenixville,2679,OceanOpal,750mL,39,19.99,01/01/2016
36_Riverbend_3917,36,Riverbend,3917,SparklingSiesta,50mL,18,0.99,01/01/2016
36_Riverbend_4246,36,Riverbend,4246,TranquilToffeeTwirl,375mL,22,5.49,01/01/2016
36_Riverbend_5124,36,Riverbend,5124,FrolicFrappe,1.75L,9,66.99,01/01/2016
36_Riverbend_5921,36,Riverbend,5921,SparklingSaffron,750mL,7,21.99,01/01/2016
36_Riverbend_6553,36,Riverbend,6553,PomegranatePleasure,750mL,14,11.99,01/01/2016
36_Riverbend_8102,36,Riverbend,8102,MidnightMochaMist,1.75L,22,24.99,01/01/2016
36_Riverbend_8370,36,Riverbend,8370,LavenderLullaby,1.75L,6,10.99,01/01/2016
36_Riverbend_11213,36,Riverbend,11213,CitrusSilk,750mL,12,18.99,01/01/2016
36_Riverbend_14439,36,Riverbend,14439,LushLagoonLatte,750mL,4,4.99,01/01/2016
36_Riverbend_16328,36,Riverbend,16328,TranquilToastedTaffy,500mL,5,3.99,01/01/2016
26_Serenity Springs_3917,26,Serenity Springs,3917,SparklingSiesta,50mL,9,0.99,01/01/2016
26_Serenity Springs_4246,26,Serenity Springs,4246,TranquilToffeeTwirl,375mL,19,5.49,01/01/2016
26_Serenity Springs_5124,26,Serenity Springs,5124,FrolicFrappe,1.75L,2,66.99,01/01/2016
26_Serenity Springs_5921,26,Serenity Springs,5921,SparklingSaffron,750mL,1,21.99,01/01/2016
26_Serenity Springs_6553,26,Serenity Springs,6553,PomegranatePleasure,750mL,0,11.99,01/01/2016
26_Serenity Springs_8102,26,Serenity Springs,8102,MidnightMochaMist,1.75L,8,24.99,01/01/2016
26_Serenity Springs_8370,26,Serenity Springs,8370,LavenderLullaby,1.75L,8,10.99,01/01/2016
26_Serenity Springs_11213,26,Serenity Springs,11213,CitrusSilk,750mL,7,18.99,01/01/2016
26_Serenity Springs_14439,26,Serenity Springs,14439,LushLagoonLatte,750mL,6,4.99,01/01/2016
70_Oakmere_2598,70,Oakmere,2598,TropicalTidewave,750mL,12,14.99,01/01/2016
70_Oakmere_2679,70,Oakmere,2679,OceanOpal,750mL,21,19.99,01/01/2016
70_Oakmere_2854,70,Oakmere,2854,CloudNineCafé,750mL,3,54.99,01/01/2016
70_Oakmere_3237,70,Oakmere,3237,ChilledCherryCharm,1.75L,4,23.99,01/01/2016
70_Oakmere_3487,70,Oakmere,3487,SummerBerryBrio,750mL,12,16.99,01/01/2016
70_Oakmere_4246,70,Oakmere,4246,TranquilToffeeTwirl,375mL,26,5.49,01/01/2016
70_Oakmere_5124,70,Oakmere,5124,FrolicFrappe,1.75L,4,66.99,01/01/2016
6_Echo Harbor_21412,6,Echo Harbor,21412,DreamyDragonfruitDazzle,750mL,17,7.99,01/01/2016
6_Echo Harbor_24002,6,Echo Harbor,24002,EnchantedElderflowerElixir,1.5L,8,8.99,01/01/2016
6_Echo Harbor_24094,6,Echo Harbor,24094,CitrusSilhouette,1.5L,22,6.99,01/01/2016
6_Echo Harbor_24310,6,Echo Harbor,24310,ZestSplash,750mL,1,12.99,01/01/2016
6_Echo Harbor_24673,6,Echo Harbor,24673,ZenBrew,1.5L,10,15.99,01/01/2016
6_Echo Harbor_27644,6,Echo Harbor,27644,EnchantedIced,750mL,12,9.99,01/01/2016
6_Echo Harbor_29407,6,Echo Harbor,29407,WildWisteriaWhirl,750mL,43,15.99,01/01/2016
6_Echo Harbor_29714,6,Echo Harbor,29714,FrostedCaramelCascade,750mL,8,10.99,01/01/2016
6_Echo Harbor_29996,6,Echo Harbor,29996,WhisperQuencher,750mL,31,16.99,01/01/2016
6_Echo Harbor_31541,6,Echo Harbor,31541,OasisWhirl,750mL,4,20.99,01/01/2016
6_Echo Harbor_33683,6,Echo Harbor,33683,FrothEuphoria,1.5L,4,20.99,01/01/2016
6_Echo Harbor_35862,6,Echo Harbor,35862,SunburstSip,750mL,12,19.99,01/01/2016
6_Echo Harbor_37731,6,Echo Harbor,37731,CosmicCider,3L,8,10.99,01/01/2016
22_Stonebridge_44854,22,Stonebridge,44854,ChocoMintMystique,750mL,14,51.99,01/01/2016
