InventoryId,Store,Brand,Description,Size,VendorNumber,VendorName,PONumber,PODate,ReceivingDate,InvoiceDate,PayDate,PurchasePrice,Quantity,Dollars,Classification
73_Cypress Springs_8847,73,8847,LuminousLagoon,750mL,1392,ZestZing Beverage Co.,8522,18/01/2016,27/01/2016,03/02/2016,14/03/2016,3.97,12,47.64,2
59_Laurelton_16328,59,16328,TranquilToastedTaffy,500mL,1392,ZestZing Beverage Co.,8522,18/01/2016,29/01/2016,03/02/2016,14/03/2016,2.75,1,2.75,2
67_Willow Creek_11213,67,11213,CitrusSilk,750mL,1392,ZestZing Beverage Co.,8522,18/01/2016,26/01/2016,03/02/2016,14/03/2016,12.66,60,759.6,2
60_Velvetville_11213,60,11213,CitrusSilk,750mL,1392,ZestZing Beverage Co.,8522,18/01/2016,28/01/2016,03/02/2016,14/03/2016,12.66,12,151.92,2
22_Stonebridge_19549,22,19549,FrostedFable,3L,9165,EnchantedElixir Emporium,8371,06/01/2016,14/01/2016,19/01/2016,24/02/2016,8.66,4,34.64,2
11_Eldertown_41212,11,41212,SparkleBliss,750mL,9165,EnchantedElixir Emporium,8371,06/01/2016,11/01/2016,19/01/2016,24/02/2016,10.52,35,368.2,2
76_Sapphire Shores_19549,76,19549,FrostedFable,3L,9165,EnchantedElixir Emporium,8371,06/01/2016,13/01/2016,19/01/2016,24/02/2016,8.66,4,34.64,2
9_Eldermere_21412,9,21412,DreamyDragonfruitDazzle,750mL,9165,EnchantedElixir Emporium,8371,06/01/2016,13/01/2016,19/01/2016,24/02/2016,5.29,24,126.96,2
11_Eldertown_41212,11,41212,SparkleBliss,750mL,9165,EnchantedElixir Emporium,8219,27/12/2015,05/01/2016,16/01/2016,26/02/2016,10.52,12,126.24,2
40_Aurora Bluff_7725,40,7725,MidnightMangoMist,750mL,9165,EnchantedElixir Emporium,8219,27/12/2015,05/01/2016,16/01/2016,26/02/2016,6.07,12,72.84,2
23_Willowbrook_7725,23,7725,MidnightMangoMist,750mL,9165,EnchantedElixir Emporium,8219,27/12/2015,05/01/2016,16/01/2016,26/02/2016,6.07,12,72.84,2
70_Oakmere_8847,70,8847,LuminousLagoon,750mL,1392,ZestZing Beverage Co.,8419,11/01/2016,22/01/2016,30/01/2016,01/03/2016,3.97,12,47.64,2
61_Crystal Bay_11213,61,11213,CitrusSilk,750mL,1392,ZestZing Beverage Co.,8419,11/01/2016,22/01/2016,30/01/2016,01/03/2016,12.66,12,151.92,2
32_Oceanview_16328,32,16328,TranquilToastedTaffy,500mL,1392,ZestZing Beverage Co.,8419,11/01/2016,22/01/2016,30/01/2016,01/03/2016,2.75,12,33,2
56_Horizonville_16328,56,16328,TranquilToastedTaffy,500mL,1392,ZestZing Beverage Co.,8419,11/01/2016,19/01/2016,30/01/2016,01/03/2016,2.75,12,33,2
47_Crystal Haven_29407,47,29407,WildWisteriaWhirl,750mL,1392,ZestZing Beverage Co.,8419,11/01/2016,19/01/2016,30/01/2016,01/03/2016,10.33,12,123.96,2
14_Rivertowne_1397,14,1397,BlueberryBrew,750mL,12546,GlimmerGulp Merchants,8241,29/12/2015,06/01/2016,16/01/2016,15/02/2016,10.76,47,505.72,1
34_Phoenixville_1397,34,1397,BlueberryBrew,750mL,12546,GlimmerGulp Merchants,8241,29/12/2015,08/01/2016,16/01/2016,15/02/2016,10.76,71,763.96,1
60_Velvetville_6553,60,6553,PomegranatePleasure,750mL,12546,GlimmerGulp Merchants,8241,29/12/2015,04/01/2016,16/01/2016,15/02/2016,7.74,11,85.14,2
22_Stonebridge_1397,22,1397,BlueberryBrew,750mL,12546,GlimmerGulp Merchants,8142,22/12/2015,01/01/2016,06/01/2016,19/02/2016,10.76,48,516.48,1
1_Havenbrook_1397,1,1397,BlueberryBrew,750mL,12546,GlimmerGulp Merchants,8142,22/12/2015,01/01/2016,06/01/2016,19/02/2016,10.76,11,118.36,1
30_Whispering Pines_14383,30,14383,SunlitSnowfruitSip,750mL,90032,BubbleBurst Beverages,8156,23/12/2015,01/01/2016,06/01/2016,11/02/2016,10.32,12,123.84,2
1_Havenbrook_14383,1,14383,SunlitSnowfruitSip,750mL,90032,BubbleBurst Beverages,8156,23/12/2015,01/01/2016,06/01/2016,11/02/2016,10.32,12,123.84,2
7_Misty Hollow_1692,7,1692,FrothyForestFable,750mL,8352,WhisperWave Distributors,8113,20/12/2015,02/01/2016,08/01/2016,07/02/2016,13.4,12,160.8,1
30_Whispering Pines_24557,30,24557,EnchantedEucalyptusElixir,750mL,9552,MistyMix Distributors,8157,23/12/2015,02/01/2016,10/01/2016,09/02/2016,8.78,12,105.36,2
41_Twilight Harbor_8907,41,8907,RadiantRainforestRipple,1.5L,3252,BrewBliss Beverages,8438,12/01/2016,22/01/2016,25/01/2016,12/03/2016,4.63,6,27.78,2
72_Silvergate_19175,72,19175,StarrySipAmericano,750mL,9744,MoonlitMingle Mixology,8440,12/01/2016,22/01/2016,30/01/2016,04/03/2016,7.38,12,88.56,2
79_Starlight Bluff_19175,79,19175,StarrySipAmericano,750mL,9744,MoonlitMingle Mixology,8440,12/01/2016,23/01/2016,30/01/2016,04/03/2016,7.38,11,81.18,2
76_Sapphire Shores_24396,76,24396,EtherealElixir,750mL,9744,MoonlitMingle Mixology,8440,12/01/2016,22/01/2016,30/01/2016,04/03/2016,124.34,6,746.04,2
60_Velvetville_1397,60,1397,BlueberryBrew,750mL,12546,GlimmerGulp Merchants,8443,12/01/2016,19/01/2016,28/01/2016,04/03/2016,10.76,12,129.12,1
59_Laurelton_16328,59,16328,TranquilToastedTaffy,500mL,1392,ZestZing Beverage Co.,8522,18/01/2016,27/01/2016,03/02/2016,14/03/2016,2.75,10,27.5,2
14_Rivertowne_33683,14,33683,FrothEuphoria,1.5L,1392,ZestZing Beverage Co.,8522,18/01/2016,25/01/2016,03/02/2016,14/03/2016,10.38,6,62.28,2
34_Phoenixville_16328,34,16328,TranquilToastedTaffy,500mL,1392,ZestZing Beverage Co.,8522,18/01/2016,25/01/2016,03/02/2016,14/03/2016,2.75,11,30.25,2
34_Phoenixville_11213,34,11213,CitrusSilk,750mL,1392,ZestZing Beverage Co.,8522,18/01/2016,26/01/2016,03/02/2016,14/03/2016,12.66,24,303.84,2
14_Rivertowne_8847,14,8847,LuminousLagoon,750mL,1392,ZestZing Beverage Co.,8522,18/01/2016,27/01/2016,03/02/2016,14/03/2016,3.97,12,47.64,2
6_Echo Harbor_16328,6,16328,TranquilToastedTaffy,500mL,1392,ZestZing Beverage Co.,8522,18/01/2016,29/01/2016,03/02/2016,14/03/2016,2.75,1,2.75,2
6_Echo Harbor_8847,6,8847,LuminousLagoon,750mL,1392,ZestZing Beverage Co.,8522,18/01/2016,29/01/2016,03/02/2016,14/03/2016,3.97,10,39.7,2
76_Sapphire Shores_11213,76,11213,CitrusSilk,750mL,1392,ZestZing Beverage Co.,8522,18/01/2016,26/01/2016,03/02/2016,14/03/2016,12.66,56,708.96,2
65_Whispering Vale_11213,65,11213,CitrusSilk,750mL,1392,ZestZing Beverage Co.,8522,18/01/2016,27/01/2016,03/02/2016,14/03/2016,12.66,12,151.92,2
60_Velvetville_16328,60,16328,TranquilToastedTaffy,500mL,1392,ZestZing Beverage Co.,8522,18/01/2016,25/01/2016,03/02/2016,14/03/2016,2.75,11,30.25,2
27_Starling City_16328,27,16328,TranquilToastedTaffy,500mL,1392,ZestZing Beverage Co.,8522,18/01/2016,26/01/2016,03/02/2016,14/03/2016,2.75,12,33,2
38_Willowfield_11213,38,11213,CitrusSilk,750mL,1392,ZestZing Beverage Co.,8522,18/01/2016,25/01/2016,03/02/2016,14/03/2016,12.66,36,455.76,2
15_Meadowhaven_11213,15,11213,CitrusSilk,750mL,1392,ZestZing Beverage Co.,8522,18/01/2016,28/01/2016,03/02/2016,14/03/2016,12.66,11,139.26,2
68_Radiant Ridge_8847,68,8847,LuminousLagoon,750mL,1392,ZestZing Beverage Co.,8522,18/01/2016,30/01/2016,03/02/2016,14/03/2016,3.97,10,39.7,2
71_Emberfield_33683,71,33683,FrothEuphoria,1.5L,1392,ZestZing Beverage Co.,8522,18/01/2016,28/01/2016,03/02/2016,14/03/2016,10.38,6,62.28,2
50_Willowgate_24673,50,24673,ZenBrew,1.5L,516,BlissBerry Beverage Boutique,8570,21/01/2016,26/01/2016,06/02/2016,20/03/2016,8.96,6,53.76,2
25_Crystal Falls_24673,25,24673,ZenBrew,1.5L,516,BlissBerry Beverage Boutique,8570,21/01/2016,29/01/2016,06/02/2016,20/03/2016,8.96,2,17.92,2
14_Rivertowne_24673,14,24673,ZenBrew,1.5L,516,BlissBerry Beverage Boutique,8570,21/01/2016,27/01/2016,06/02/2016,20/03/2016,8.96,6,53.76,2
30_Whispering Pines_24673,30,24673,ZenBrew,1.5L,516,BlissBerry Beverage Boutique,8570,21/01/2016,28/01/2016,06/02/2016,20/03/2016,8.96,6,53.76,2
21_Moonstone_24673,21,24673,ZenBrew,1.5L,516,BlissBerry Beverage Boutique,8570,21/01/2016,29/01/2016,06/02/2016,20/03/2016,8.96,1,8.96,2
15_Meadowhaven_24673,15,24673,ZenBrew,1.5L,516,BlissBerry Beverage Boutique,8570,21/01/2016,28/01/2016,06/02/2016,20/03/2016,8.96,5,44.8,2
49_Sapphire Springs_3079,49,3079,RadiantRhubarbRefresher,750mL,2396,LuminousLibation Loft,8533,19/01/2016,25/01/2016,07/02/2016,10/03/2016,10.21,12,122.52,1
10_Willowville_3079,10,3079,RadiantRhubarbRefresher,750mL,2396,LuminousLibation Loft,8533,19/01/2016,29/01/2016,07/02/2016,10/03/2016,10.21,12,122.52,1
76_Sapphire Shores_3079,76,3079,RadiantRhubarbRefresher,750mL,2396,LuminousLibation Loft,8533,19/01/2016,28/01/2016,07/02/2016,10/03/2016,10.21,12,122.52,1
23_Willowbrook_24002,23,24002,EnchantedElderflowerElixir,1.5L,9815,FrothFiesta Flavors,8285,31/12/2015,07/01/2016,18/01/2016,23/02/2016,4.63,2,9.26,2
35_Moonlight Cove_24002,35,24002,EnchantedElderflowerElixir,1.5L,9815,FrothFiesta Flavors,8285,31/12/2015,05/01/2016,18/01/2016,23/02/2016,4.63,5,23.15,2
66_Brookside_37731,66,37731,CosmicCider,3L,9815,FrothFiesta Flavors,8285,31/12/2015,06/01/2016,18/01/2016,23/02/2016,6.7,4,26.8,2
20_Silverdale_37731,20,37731,CosmicCider,3L,9815,FrothFiesta Flavors,8285,31/12/2015,04/01/2016,18/01/2016,23/02/2016,6.7,5,33.5,2
34_Phoenixville_37731,34,37731,CosmicCider,3L,9815,FrothFiesta Flavors,8285,31/12/2015,06/01/2016,18/01/2016,23/02/2016,6.7,6,40.2,2
48_Meadowbrook_37731,48,37731,CosmicCider,3L,9815,FrothFiesta Flavors,8285,31/12/2015,07/01/2016,18/01/2016,23/02/2016,6.7,6,40.2,2
9_Eldermere_37731,9,37731,CosmicCider,3L,9815,FrothFiesta Flavors,8285,31/12/2015,06/01/2016,18/01/2016,23/02/2016,6.7,6,40.2,2
69_Serene Sands_37731,69,37731,CosmicCider,3L,9815,FrothFiesta Flavors,8285,31/12/2015,06/01/2016,18/01/2016,23/02/2016,6.7,6,40.2,2
30_Whispering Pines_37731,30,37731,CosmicCider,3L,9815,FrothFiesta Flavors,8285,31/12/2015,07/01/2016,18/01/2016,23/02/2016,6.7,6,40.2,2
62_Amberford_2598,62,2598,TropicalTidewave,750mL,8004,BreezeBrew Distributors,8258,30/12/2015,06/01/2016,13/01/2016,17/02/2016,11.44,12,137.28,1
76_Sapphire Shores_2598,76,2598,TropicalTidewave,750mL,8004,BreezeBrew Distributors,8258,30/12/2015,04/01/2016,13/01/2016,17/02/2016,11.44,12,137.28,1
77_Willowmere_3237,77,3237,ChilledCherryCharm,1.75L,8004,BreezeBrew Distributors,8258,30/12/2015,05/01/2016,13/01/2016,17/02/2016,18.17,6,109.02,1
49_Sapphire Springs_2598,49,2598,TropicalTidewave,750mL,8004,BreezeBrew Distributors,8258,30/12/2015,06/01/2016,13/01/2016,17/02/2016,11.44,12,137.28,1
55_Skyview_31541,55,31541,OasisWhirl,750mL,10754,RadiantRefresh Imports,8395,08/01/2016,12/01/2016,23/01/2016,27/02/2016,13.15,36,473.4,2
34_Phoenixville_31541,34,31541,OasisWhirl,750mL,10754,RadiantRefresh Imports,8395,08/01/2016,11/01/2016,23/01/2016,27/02/2016,13.15,12,157.8,2
76_Sapphire Shores_31541,76,31541,OasisWhirl,750mL,10754,RadiantRefresh Imports,8395,08/01/2016,12/01/2016,23/01/2016,27/02/2016,13.15,23,302.45,2
76_Sapphire Shores_31541,76,31541,OasisWhirl,750mL,10754,RadiantRefresh Imports,8395,08/01/2016,11/01/2016,23/01/2016,27/02/2016,13.15,12,157.8,2
11_Eldertown_31541,11,31541,OasisWhirl,750mL,10754,RadiantRefresh Imports,8395,08/01/2016,11/01/2016,23/01/2016,27/02/2016,13.15,12,157.8,2
69_Serene Sands_15007,69,15007,BubbleHarbor,750mL,4425,QuenchQuest Beverages,8331,04/01/2016,13/01/2016,26/01/2016,28/02/2016,13.79,12,165.48,2
38_Willowfield_18884,38,18884,VanillaVelour,750mL,4425,QuenchQuest Beverages,8331,04/01/2016,13/01/2016,26/01/2016,28/02/2016,9.67,12,116.04,2
55_Skyview_27644,55,27644,EnchantedIced,750mL,4425,QuenchQuest Beverages,8331,04/01/2016,13/01/2016,26/01/2016,28/02/2016,6.84,12,82.08,2
9_Eldermere_27644,9,27644,EnchantedIced,750mL,4425,QuenchQuest Beverages,8331,04/01/2016,13/01/2016,26/01/2016,28/02/2016,6.84,12,82.08,2
42_Pine Ridge_14439,42,14439,LushLagoonLatte,750mL,3252,BrewBliss Beverages,8438,12/01/2016,20/01/2016,25/01/2016,12/03/2016,3.42,12,41.04,2
31_Maplewood_8907,31,8907,RadiantRainforestRipple,1.5L,3252,BrewBliss Beverages,8438,12/01/2016,21/01/2016,25/01/2016,12/03/2016,4.63,4,18.52,2
67_Willow Creek_35862,67,35862,SunburstSip,750mL,3252,BrewBliss Beverages,8438,12/01/2016,19/01/2016,25/01/2016,12/03/2016,13.6,10,136,2
6_Echo Harbor_13932,6,13932,VelvetVanillaVoyage,750mL,3252,BrewBliss Beverages,8438,12/01/2016,22/01/2016,25/01/2016,12/03/2016,3.13,36,112.68,2
56_Horizonville_14439,56,14439,LushLagoonLatte,750mL,3252,BrewBliss Beverages,8438,12/01/2016,20/01/2016,25/01/2016,12/03/2016,3.42,11,37.62,2
55_Skyview_6553,55,6553,PomegranatePleasure,750mL,12546,GlimmerGulp Merchants,8443,12/01/2016,22/01/2016,28/01/2016,04/03/2016,7.74,1,7.74,2
53_Sunflower Valley_6553,53,6553,PomegranatePleasure,750mL,12546,GlimmerGulp Merchants,8443,12/01/2016,22/01/2016,28/01/2016,04/03/2016,7.74,1,7.74,2
49_Sapphire Springs_16180,49,16180,CozyCaramelCrave,750mL,12546,GlimmerGulp Merchants,8443,12/01/2016,22/01/2016,28/01/2016,04/03/2016,6.84,12,82.08,2
73_Cypress Springs_20400,73,20400,StarrySpicedSorbet,750mL,7255,CrystalCup Connections,8388,07/01/2016,13/01/2016,20/01/2016,01/03/2016,9.08,12,108.96,2
66_Brookside_20400,66,20400,StarrySpicedSorbet,750mL,7255,CrystalCup Connections,8388,07/01/2016,13/01/2016,20/01/2016,01/03/2016,9.08,11,99.88,2
23_Willowbrook_5124,23,5124,FrolicFrappe,1.75L,7239,HarmonyHaven Drinks,8365,06/01/2016,15/01/2016,19/01/2016,05/03/2016,51.53,6,309.18,1
15_Meadowhaven_3296,15,3296,MysticMangoMingle,750mL,8112,VelvetVibe Drinks,8278,31/12/2015,07/01/2016,15/01/2016,15/02/2016,15.99,6,95.94,1
76_Sapphire Shores_3296,76,3296,MysticMangoMingle,750mL,8112,VelvetVibe Drinks,8278,31/12/2015,04/01/2016,15/01/2016,15/02/2016,15.99,6,95.94,1
66_Brookside_3296,66,3296,MysticMangoMingle,750mL,8112,VelvetVibe Drinks,8278,31/12/2015,04/01/2016,15/01/2016,15/02/2016,15.99,6,95.94,1
77_Willowmere_1094,77,1094,TranquilBrew,750mL,9552,MistyMix Distributors,8345,05/01/2016,14/01/2016,19/01/2016,02/03/2016,29.92,6,179.52,1
9_Eldermere_1094,9,1094,TranquilBrew,750mL,9552,MistyMix Distributors,8345,05/01/2016,13/01/2016,19/01/2016,02/03/2016,29.92,6,179.52,1
24_Lakeview_24094,24,24094,CitrusSilhouette,1.5L,3252,BrewBliss Beverages,8326,04/01/2016,14/01/2016,22/01/2016,27/02/2016,4.57,12,54.84,2
66_Brookside_14439,66,14439,LushLagoonLatte,750mL,3252,BrewBliss Beverages,8326,04/01/2016,11/01/2016,22/01/2016,27/02/2016,3.42,12,41.04,2
38_Willowfield_35862,38,35862,SunburstSip,750mL,3252,BrewBliss Beverages,8326,04/01/2016,11/01/2016,22/01/2016,27/02/2016,13.6,12,163.2,2
32_Oceanview_14439,32,14439,LushLagoonLatte,750mL,3252,BrewBliss Beverages,8326,04/01/2016,13/01/2016,22/01/2016,27/02/2016,3.42,12,41.04,2
14_Rivertowne_24094,14,24094,CitrusSilhouette,1.5L,3252,BrewBliss Beverages,8326,04/01/2016,11/01/2016,22/01/2016,27/02/2016,4.57,6,27.42,2
48_Meadowbrook_8907,48,8907,RadiantRainforestRipple,1.5L,3252,BrewBliss Beverages,8326,04/01/2016,14/01/2016,22/01/2016,27/02/2016,4.63,6,27.78,2
34_Phoenixville_27644,34,27644,EnchantedIced,750mL,4425,QuenchQuest Beverages,8276,31/12/2015,04/01/2016,18/01/2016,28/02/2016,6.84,12,82.08,2
73_Cypress Springs_25005,73,25005,VelvetVioletVapor,750mL,4425,QuenchQuest Beverages,8276,31/12/2015,04/01/2016,18/01/2016,28/02/2016,11.68,12,140.16,2
66_Brookside_4246,66,4246,TranquilToffeeTwirl,375mL,480,SipSerenity Supplies,8288,01/01/2016,04/01/2016,19/01/2016,18/02/2016,4.22,24,101.28,1
10_Willowville_4246,10,4246,TranquilToffeeTwirl,375mL,480,SipSerenity Supplies,8288,01/01/2016,09/01/2016,19/01/2016,18/02/2016,4.22,19,80.18,1
67_Willow Creek_4246,67,4246,TranquilToffeeTwirl,375mL,480,SipSerenity Supplies,8288,01/01/2016,08/01/2016,19/01/2016,18/02/2016,4.22,24,101.28,1
69_Serene Sands_4246,69,4246,TranquilToffeeTwirl,375mL,480,SipSerenity Supplies,8288,01/01/2016,06/01/2016,19/01/2016,18/02/2016,4.22,24,101.28,1
53_Sunflower Valley_4246,53,4246,TranquilToffeeTwirl,375mL,480,SipSerenity Supplies,8288,01/01/2016,08/01/2016,19/01/2016,18/02/2016,4.22,20,84.4,1
61_Crystal Bay_4246,61,4246,TranquilToffeeTwirl,375mL,480,SipSerenity Supplies,8288,01/01/2016,06/01/2016,19/01/2016,18/02/2016,4.22,23,97.06,1
3_Brookhaven_4246,3,4246,TranquilToffeeTwirl,375mL,480,SipSerenity Supplies,8288,01/01/2016,04/01/2016,19/01/2016,18/02/2016,4.22,23,97.06,1
60_Velvetville_4246,60,4246,TranquilToffeeTwirl,375mL,480,SipSerenity Supplies,8288,01/01/2016,04/01/2016,19/01/2016,18/02/2016,4.22,24,101.28,1
73_Cypress Springs_11213,73,11213,CitrusSilk,750mL,1392,ZestZing Beverage Co.,8252,30/12/2015,04/01/2016,12/01/2016,11/02/2016,12.66,12,151.92,2
32_Oceanview_16328,32,16328,TranquilToastedTaffy,500mL,1392,ZestZing Beverage Co.,8252,30/12/2015,05/01/2016,12/01/2016,11/02/2016,2.75,12,33,2
15_Meadowhaven_29407,15,29407,WildWisteriaWhirl,750mL,1392,ZestZing Beverage Co.,8252,30/12/2015,07/01/2016,12/01/2016,11/02/2016,10.33,12,123.96,2
6_Echo Harbor_8847,6,8847,LuminousLagoon,750mL,1392,ZestZing Beverage Co.,8252,30/12/2015,05/01/2016,12/01/2016,11/02/2016,3.97,36,142.92,2
66_Brookside_11213,66,11213,CitrusSilk,750mL,1392,ZestZing Beverage Co.,8252,30/12/2015,04/01/2016,12/01/2016,11/02/2016,12.66,21,265.86,2
30_Whispering Pines_2854,30,2854,CloudNineCafé,750mL,3960,MeadowMist Marketplace,8271,31/12/2015,07/01/2016,14/01/2016,11/02/2016,38.45,3,115.35,1
38_Willowfield_14439,38,14439,LushLagoonLatte,750mL,3252,BrewBliss Beverages,8238,29/12/2015,05/01/2016,18/01/2016,14/02/2016,3.42,12,41.04,2
69_Serene Sands_24094,69,24094,CitrusSilhouette,1.5L,3252,BrewBliss Beverages,8238,29/12/2015,08/01/2016,18/01/2016,14/02/2016,4.57,6,27.42,2
12_Pinecrest_13932,12,13932,VelvetVanillaVoyage,750mL,3252,BrewBliss Beverages,8238,29/12/2015,04/01/2016,18/01/2016,14/02/2016,3.13,12,37.56,2
35_Moonlight Cove_24094,35,24094,CitrusSilhouette,1.5L,3252,BrewBliss Beverages,8238,29/12/2015,07/01/2016,18/01/2016,14/02/2016,4.57,6,27.42,2
55_Skyview_11213,55,11213,CitrusSilk,750mL,1392,ZestZing Beverage Co.,8419,11/01/2016,22/01/2016,30/01/2016,01/03/2016,12.66,6,75.96,2
11_Eldertown_16328,11,16328,TranquilToastedTaffy,500mL,1392,ZestZing Beverage Co.,8360,06/01/2016,14/01/2016,21/01/2016,25/02/2016,2.75,10,27.5,2
34_Phoenixville_8847,34,8847,LuminousLagoon,750mL,1392,ZestZing Beverage Co.,8360,06/01/2016,13/01/2016,21/01/2016,25/02/2016,3.97,12,47.64,2
23_Willowbrook_8102,23,8102,MidnightMochaMist,1.75L,17035,OasisOpulence Beverages,8257,30/12/2015,07/01/2016,13/01/2016,25/02/2016,18.65,6,111.9,1
73_Cypress Springs_8102,73,8102,MidnightMochaMist,1.75L,17035,OasisOpulence Beverages,8257,30/12/2015,04/01/2016,13/01/2016,25/02/2016,18.65,6,111.9,1
29_Golden Hills_8102,29,8102,MidnightMochaMist,1.75L,17035,OasisOpulence Beverages,8257,30/12/2015,08/01/2016,13/01/2016,25/02/2016,18.65,6,111.9,1
41_Twilight Harbor_37731,41,37731,CosmicCider,3L,9815,FrothFiesta Flavors,8455,12/01/2016,20/01/2016,27/01/2016,12/03/2016,6.7,6,40.2,2
8_Horizon Hills_24002,8,24002,EnchantedElderflowerElixir,1.5L,9815,FrothFiesta Flavors,8455,12/01/2016,21/01/2016,27/01/2016,12/03/2016,4.63,6,27.78,2
12_Pinecrest_24002,12,24002,EnchantedElderflowerElixir,1.5L,9815,FrothFiesta Flavors,8455,12/01/2016,19/01/2016,27/01/2016,12/03/2016,4.63,6,27.78,2
71_Emberfield_37731,71,37731,CosmicCider,3L,9815,FrothFiesta Flavors,8455,12/01/2016,22/01/2016,27/01/2016,12/03/2016,6.7,6,40.2,2
2_Everglade_37731,2,37731,CosmicCider,3L,9815,FrothFiesta Flavors,8455,12/01/2016,21/01/2016,27/01/2016,12/03/2016,6.7,5,33.5,2
6_Echo Harbor_37731,6,37731,CosmicCider,3L,9815,FrothFiesta Flavors,8455,12/01/2016,22/01/2016,27/01/2016,12/03/2016,6.7,6,40.2,2
78_Serendipity Springs_37731,78,37731,CosmicCider,3L,9815,FrothFiesta Flavors,8455,12/01/2016,18/01/2016,27/01/2016,12/03/2016,6.7,5,33.5,2
39_Tranquil Haven_37731,39,37731,CosmicCider,3L,9815,FrothFiesta Flavors,8455,12/01/2016,21/01/2016,27/01/2016,12/03/2016,6.7,6,40.2,2
54_Cascade City_37731,54,37731,CosmicCider,3L,9815,FrothFiesta Flavors,8455,12/01/2016,22/01/2016,27/01/2016,12/03/2016,6.7,6,40.2,2
60_Velvetville_24002,60,24002,EnchantedElderflowerElixir,1.5L,9815,FrothFiesta Flavors,8455,12/01/2016,19/01/2016,27/01/2016,12/03/2016,4.63,6,27.78,2
2_Everglade_24002,2,24002,EnchantedElderflowerElixir,1.5L,9815,FrothFiesta Flavors,8455,12/01/2016,18/01/2016,27/01/2016,12/03/2016,4.63,6,27.78,2
7_Misty Hollow_37731,7,37731,CosmicCider,3L,9815,FrothFiesta Flavors,8455,12/01/2016,22/01/2016,27/01/2016,12/03/2016,6.7,10,67,2
50_Willowgate_24002,50,24002,EnchantedElderflowerElixir,1.5L,9815,FrothFiesta Flavors,8455,12/01/2016,22/01/2016,27/01/2016,12/03/2016,4.63,6,27.78,2
76_Sapphire Shores_41212,76,41212,SparkleBliss,750mL,9165,EnchantedElixir Emporium,8481,14/01/2016,21/01/2016,29/01/2016,26/02/2016,10.52,11,115.72,2
64_Havenwood_41212,64,41212,SparkleBliss,750mL,9165,EnchantedElixir Emporium,8481,14/01/2016,21/01/2016,29/01/2016,26/02/2016,10.52,12,126.24,2
60_Velvetville_41212,60,41212,SparkleBliss,750mL,9165,EnchantedElixir Emporium,8481,14/01/2016,19/01/2016,29/01/2016,26/02/2016,10.52,12,126.24,2
66_Brookside_19549,66,19549,FrostedFable,3L,9165,EnchantedElixir Emporium,8481,14/01/2016,18/01/2016,29/01/2016,26/02/2016,8.66,4,34.64,2
71_Emberfield_41212,71,41212,SparkleBliss,750mL,9165,EnchantedElixir Emporium,8481,14/01/2016,22/01/2016,29/01/2016,26/02/2016,10.52,48,504.96,2
55_Skyview_7725,55,7725,MidnightMangoMist,750mL,9165,EnchantedElixir Emporium,8481,14/01/2016,21/01/2016,29/01/2016,26/02/2016,6.07,48,291.36,2
79_Starlight Bluff_7725,79,7725,MidnightMangoMist,750mL,9165,EnchantedElixir Emporium,8481,14/01/2016,23/01/2016,29/01/2016,26/02/2016,6.07,12,72.84,2
76_Sapphire Shores_15076,76,15076,MoonlitMacchiato,750mL,9552,MistyMix Distributors,8157,23/12/2015,02/01/2016,10/01/2016,09/02/2016,7.74,12,92.88,2
52_Starfall_1094,52,1094,TranquilBrew,750mL,9552,MistyMix Distributors,8157,23/12/2015,02/01/2016,10/01/2016,09/02/2016,29.92,6,179.52,1
67_Willow Creek_1094,67,1094,TranquilBrew,750mL,9552,MistyMix Distributors,8157,23/12/2015,02/01/2016,10/01/2016,09/02/2016,29.92,6,179.52,1
1_Havenbrook_1094,1,1094,TranquilBrew,750mL,9552,MistyMix Distributors,8157,23/12/2015,01/01/2016,10/01/2016,09/02/2016,29.92,6,179.52,1
50_Willowgate_45474,50,45474,WhisperingWindchai,750mL,4425,QuenchQuest Beverages,8426,11/01/2016,20/01/2016,25/01/2016,13/03/2016,33.55,12,402.6,2
22_Stonebridge_27644,22,27644,EnchantedIced,750mL,4425,QuenchQuest Beverages,8426,11/01/2016,21/01/2016,25/01/2016,13/03/2016,6.84,12,82.08,2
38_Willowfield_18884,38,18884,VanillaVelour,750mL,4425,QuenchQuest Beverages,8426,11/01/2016,22/01/2016,25/01/2016,13/03/2016,9.67,12,116.04,2
6_Echo Harbor_27644,6,27644,EnchantedIced,750mL,4425,QuenchQuest Beverages,8426,11/01/2016,19/01/2016,25/01/2016,13/03/2016,6.84,12,82.08,2
30_Whispering Pines_27644,30,27644,EnchantedIced,750mL,4425,QuenchQuest Beverages,8426,11/01/2016,20/01/2016,25/01/2016,13/03/2016,6.84,12,82.08,2
38_Willowfield_15007,38,15007,BubbleHarbor,750mL,4425,QuenchQuest Beverages,8426,11/01/2016,20/01/2016,25/01/2016,13/03/2016,13.79,12,165.48,2
76_Sapphire Shores_25005,76,25005,VelvetVioletVapor,750mL,4425,QuenchQuest Beverages,8426,11/01/2016,19/01/2016,25/01/2016,13/03/2016,11.68,12,140.16,2
4_Cedar Ridge_27644,4,27644,EnchantedIced,750mL,4425,QuenchQuest Beverages,8426,11/01/2016,18/01/2016,25/01/2016,13/03/2016,6.84,11,75.24,2
